,ticker,name,description,logoid,type,typespecs,market_cap_basicfundamental_currency_code,close,pricescale,minmov,fractional,minmove2,currency,change,volume,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,sector,market,recommendation_mark,relative_volume_10d_calc
0,NASDAQ:TZUP,TZUP,Thumzup Media Corporation,thumzup-media,stock,['common'],,9.45,100,1,false,0,USD,-38.87451487710221,3447186,,-0.6744,-531.4606741573034,0.0,Technology services,Technology Services,america,,11.713576209573013
1,NYSE:OMI,OMI,"Owens & Minor, Inc.",owens-and-minor,stock,['common'],,4.63,100,1,false,0,USD,-34.696755994358256,6051689,,-4.7421,-820.7961165048542,0.0,Health technology,Health Technology,america,1.857143,4.734487380910023
2,NASDAQ:MNDY,MNDY,monday.com Ltd.,monday-com,stock,['common'],,174.13,100,1,false,0,USD,-29.797613288179324,9136579,176.62034689116544,0.9859,163.11716039498265,0.0,Technology services,Technology Services,america,1.230769,10.20343370243241
3,NASDAQ:DKI,DKI,DarkIris Inc.,,stock,['common'],,3.92,100,1,false,0,USD,-28.467153284671536,895001,,,,,Miscellaneous,Miscellaneous,america,,
4,NASDAQ:ALTS,ALTS,ALT5 Sigma Corporation,janone,stock,['common'],,6.6,100,1,false,0,USD,-26.421404682274257,57892521,,-0.429,86.70756646216769,0.0,Industrial services,Industrial Services,america,1.0,215.68657920855523
5,NYSE:AI,AI,"C3.ai, Inc.",c3-ai,stock,['common'],,16.47,100,1,false,0,USD,-25.57614098508812,66904386,,-2.232,4.684630823760503,0.0,Technology services,Technology Services,america,2.0,10.87733463267503
6,NASDAQ:SMX,SMX,SMX (Security Matters) Public Limited Company,,stock,['common'],,4.95,100,1,false,0,USD,-23.963133640552993,512309,,-23763.9009,98.98726507963363,0.0,Technology services,Technology Services,america,,0.22418897463855908
7,NASDAQ:JEM,JEM,707 Cayman Holdings Limited,707-cayman-limited,stock,['common'],,4.93,100,1,false,0,USD,-21.24600638977636,860150,,,,,Distribution services,Distribution Services,america,,3.883923451284677
8,AMEX:AMZE,AMZE,"Amaze Holdings, Inc.",amaze,stock,['common'],,3.33,100,1,false,0,USD,-20.714285714285715,355342,,-5.0142,64.16918558535384,0.0,Consumer non-durables,Consumer Non-Durables,america,1.0,3.2689735366793817
9,NASDAQ:LZMH,LZMH,LZ Technology Holdings Limited,lz-technology-limited,stock,['common'],,2.71,100,1,false,0,USD,-20.294117647058822,520549,,,,0.0,Commercial services,Commercial Services,america,,0.7836909468052657
10,NASDAQ:NCPL,NCPL,Netcapital Inc.,netcapital,stock,['common'],,2.49,100,1,false,0,USD,-20.192307692307686,646914,,-16.9907,-261.573492796493,0.0,Commercial services,Commercial Services,america,,4.178755663386521
11,NASDAQ:PDEX,PDEX,"Pro-Dex, Inc.",pro-dex,stock,['common'],,38.41,100,1,false,0,USD,-19.560209424083776,137779,13.724719502608446,2.7986,132.21042150680384,0.0,Health technology,Health Technology,america,1.0,2.868316304012924
12,NASDAQ:AIFU,AIFU,AIFU Inc.,fanhua,stock,['common'],,5.97,100,1,false,0,USD,-17.655172413793107,48859,5.418406244327464,1.1018,11.83516037352821,0.0,Finance,Finance,america,,2.0897775876817795
13,NYSE:DHX,DHX,"DHI Group, Inc.",dhi-group,stock,['common'],,2.02,100,1,false,0,USD,-16.52892561983471,111281,,-0.2062,-457.36568457538993,0.0,Commercial services,Commercial Services,america,1.333333,2.43909976810349
14,NASDAQ:TRUG,TRUG,"TruGolf Holdings, Inc.",trugolf,stock,['common'],,4.27,100,1,false,0,USD,-16.11001964636543,132080,,-21.0925,-985.2842809364549,0.0,Technology services,Technology Services,america,1.0,0.15054970722828884
15,NASDAQ:SNGX,SNGX,"Soligenix, Inc.",soligenix,stock,['common'],,2.44,100,1,false,0,USD,-15.86206896551724,945782,,-4.3358,63.381923213350674,0.0,Health technology,Health Technology,america,1.0,0.021445869636802752
16,NASDAQ:WATT,WATT,Energous Corporation,,stock,['common'],,7.42,100,1,false,0,USD,-15.122397620681777,213706,,-1.0,71.18570811122316,0.0,Electronic technology,Electronic Technology,america,1.0,3.9934949780299784
17,NASDAQ:LINC,LINC,Lincoln Educational Services Corporation,lincoln-tech,stock,['common'],,20.17,100,1,false,0,USD,-15.07368421052631,1623220,52.10539912167399,0.3871,-54.34064637886294,0.0,Commercial services,Commercial Services,america,1.0,5.317963237312823
18,NASDAQ:MIMI,MIMI,Mint Incorporation Limited,mint-incorporation-limited,stock,['common'],,8.47,100,1,false,0,USD,-14.788732394366185,2085507,,-0.0082,,0.0,Commercial services,Commercial Services,america,,2.303586878733651
19,NASDAQ:CAPR,CAPR,"Capricor Therapeutics, Inc.",capricor-therapeutics,stock,['common'],,7.815,100,1,false,0,USD,-13.836824696802644,2227114,,-1.4193,-62.11307824100515,0.0,Health technology,Health Technology,america,1.0,1.102196659035323
20,NASDAQ:BAFN,BAFN,BayFirst Financial Corp.,bayfirst-financial,stock,['common'],,10.265,100,1,false,0,USD,-13.739495798319327,6014,5.940393518518519,1.728,81.79905312993161,2.6890756302521,Finance,Finance,america,,0.5491635619840748
21,NASDAQ:FGI,FGI,FGI Industries Ltd.,,stock,['common'],,3.36,100,1,false,0,USD,-13.62467866323908,45101,,-0.742,-337.06070287539933,0.0,Producer manufacturing,Producer Manufacturing,america,1.0,0.4930904364661046
22,NASDAQ:YYAI,YYAI,Connexa Sports Technologies Inc.,connexa-sports-technologies,stock,['common'],,4.11,100,1,false,0,USD,-13.47368421052631,195842,,-9.2032,98.14173997847591,0.0,Process industries,Process Industries,america,,0.31557114345352866
23,NASDAQ:LTRN,LTRN,Lantern Pharma Inc.,lantern-pharma,stock,['common'],,4.33,100,1,false,0,USD,-13.226452905811625,207124,,-1.845,-13.720414201183425,0.0,Health technology,Health Technology,america,1.0,0.8410891227819404
24,NASDAQ:PROK,PROK,ProKidney Corp.,,stock,['common'],,2.255,100,1,false,0,USD,-12.934362934362934,2913925,,-0.6026,-5.626643295354955,0.0,Health technology,Health Technology,america,1.642857,0.9778047048247381
25,NYSE:ZIP,ZIP,"ZipRecruiter, Inc.",ziprecruiter,stock,['common'],,3.48,100,1,false,0,USD,-12.781954887218049,2031258,,-0.1993,-156.1092342342342,0.0,Technology services,Technology Services,america,1.875,1.7631459208103433
26,NYSE:MAX,MAX,"MediaAlpha, Inc.",mediaalpha,stock,['common'],,9.56,100,1,false,0,USD,-12.694063926940629,936088,,-0.1122,62.28571428571429,0.0,Technology services,Technology Services,america,1.125,1.9729075288642328
27,NASDAQ:STSS,STSS,Sharps Technology Inc.,sharps-technology,stock,['common'],,5.69,100,1,false,0,USD,-12.461538461538456,60608,,-1647.567,61.624694291104746,0.0,Health technology,Health Technology,america,1.0,0.7618616636812165
28,NASDAQ:CELZ,CELZ,"Creative Medical Technology Holdings, Inc.",creative-medical-technology,stock,['common'],,2.92,100,1,false,0,USD,-12.312312312312317,80671,,-3.1748,21.902981403128997,0.0,Health technology,Health Technology,america,1.0,0.6754809403194406
29,NASDAQ:CPIX,CPIX,Cumberland Pharmaceuticals Inc.,cumberland-pharmaceuticals,stock,['common'],,2.84,100,1,false,0,USD,-12.074303405572758,243465,,-0.2133,70.8845208845209,0.0,Health technology,Health Technology,america,,3.1463109208837814
30,NASDAQ:NEGG,NEGG,"Newegg Commerce, Inc.",newegg-commerce,stock,['common'],,70.27,100,1,false,0,USD,-11.931319714249918,737157,,,,0.0,Retail trade,Retail Trade,america,,0.48664108153113134
31,NYSE:TG,TG,Tredegar Corporation,tredegar,stock,['common'],,7.19,100,1,false,0,USD,-11.562115621156217,260814,630.7017543859649,0.0114,,0.0,Non-energy minerals,Non-Energy Minerals,america,,3.008273461370329
32,NASDAQ:NUKK,NUKK,Nukkleus Inc.,nukkleus,stock,['common'],,4.16,100,1,false,0,USD,-11.48936170212766,479959,0.23124986102772777,17.9892,,0.0,Commercial services,Commercial Services,america,,1.9210547171125363
33,NASDAQ:MTEK,MTEK,Maris-Tech Ltd.,maris-tech-ltd,stock,['common'],,2.3539,100,1,false,0,USD,-11.173584905660379,119186,,-0.1564,54.24224692802808,0.0,Consumer durables,Consumer Durables,america,,2.4253486848263597
34,NASDAQ:YSXT,YSXT,"YSX Tech. Co., Ltd",ysx-tech-co-ltd,stock,['common'],,2.27,100,1,false,0,USD,-11.154598825831707,482669,12.64623955431755,0.1795,,0.0,Finance,Finance,america,,3.5299232684201134
35,NASDAQ:AGEN,AGEN,Agenus Inc.,agenus,stock,['common'],,4.27,100,1,false,0,USD,-11.041666666666671,1006944,,-8.6806,31.189358868666368,0.0,Health technology,Health Technology,america,1.5,1.5731567966809086
36,NASDAQ:BNZI,BNZI,"Banzai International, Inc.",banzai-international,stock,['common'],,3.64,100,1,false,0,USD,-11.002444987775055,514405,,-136.197,63.75554090724381,0.0,Technology services,Technology Services,america,1.0,1.1777552944096317
37,NASDAQ:SCOR,SCOR,"comScore, Inc.",comscore,stock,['common'],,6.25,100,1,false,0,USD,-10.586552217453507,4981,,-17.4548,-87.6416331620477,0.0,Technology services,Technology Services,america,2.0,0.14047367916387002
38,NYSE:DOCN,DOCN,"DigitalOcean Holdings, Inc.",digitalocean,stock,['common'],,29.56,100,1,false,0,USD,-10.559757942511343,10488324,23.217090794847625,1.2732,78.14467608786904,0.0,Technology services,Technology Services,america,1.428571,3.022833359325016
39,NASDAQ:HTCO,HTCO,High-Trend International Group,,stock,['common'],,6.45,100,1,false,0,USD,-10.540915395284324,50630,,-12.3517,-138.25203016800722,0.0,Transportation,Transportation,america,,1.1531806558283932
40,NASDAQ:AAON,AAON,"AAON, Inc.",aaon-inc,stock,['common'],,72.075,100,1,false,0,USD,-10.48807749627421,7087037,37.86644951140065,1.9034,-11.547934383568007,0.447093889716841,Producer manufacturing,Producer Manufacturing,america,1.214286,5.882296256523548
41,NYSE:TGE,TGE,The Generation Essentials Group,the-generation-essentials,stock,['common'],,3.33,100,1,false,0,USD,-10.48387096774194,28141,,,,,Finance,Finance,america,,0.6732457714299385
42,NASDAQ:MERC,MERC,Mercer International Inc.,mercer-international,stock,['common'],,2.65,100,1,false,0,USD,-10.169491525423737,2279540,,-1.6333,44.8898336538786,10.1694915254237,Process industries,Process Industries,america,2.0,1.334254466864508
43,NASDAQ:DOMO,DOMO,"Domo, Inc.",domo,stock,['common'],,14.35,100,1,false,0,USD,-10.144020037570451,998072,,-1.8953,9.833491912464314,0.0,Technology services,Technology Services,america,1.5,1.5099066482082046
44,NASDAQ:CLNE,CLNE,Clean Energy Fuels Corp.,clean-energy-fuels,stock,['common'],,2.06,100,1,false,0,USD,-10.043668122270741,2245853,,-0.9116,-156.71641791044775,0.0,Utilities,Utilities,america,1.25,1.192307910790631
45,NASDAQ:KWM,KWM,"K Wave Media, Ltd.",k-wave-media-ltd,stock,['common'],,3.51,100,1,false,0,USD,-10.000000000000004,321867,,-0.3463,-1298.2698961937717,0.0,Finance,Finance,america,,2.5543479554788404
46,NASDAQ:PERI,PERI,Perion Network Ltd,perion-network,stock,['common'],,9.19,100,1,false,0,USD,-9.990205680705204,1348577,,-0.1631,-107.7655573013379,0.0,Technology services,Technology Services,america,1.6,3.211908605518213
47,NASDAQ:TNDM,TNDM,"Tandem Diabetes Care, Inc.",tandem-diabetes-care,stock,['common'],,10.115,100,1,false,0,USD,-9.928762243989315,3141772,,-3.091,-47.675696335578806,0.0,Health technology,Health Technology,america,1.76087,0.9847403380073446
48,NASDAQ:OCC,OCC,Optical Cable Corporation,optical-cable-corporation,stock,['common'],,5.37,100,1,false,0,USD,-9.8993288590604,65930,,-0.3843,29.53795379537954,0.0,Electronic technology,Electronic Technology,america,,0.8679373947660466
49,NASDAQ:TLSI,TLSI,"TriSalus Life Sciences, Inc.",trisalus-life-sciences,stock,['common'],,3.57,100,1,false,0,USD,-9.62025316455697,110633,,-1.1195,53.73393395875522,0.0,Health technology,Health Technology,america,1.0,1.261160103598592
50,NASDAQ:MNPR,MNPR,Monopar Therapeutics Inc.,monopar-therapeutics,stock,['common'],,31.34,100,1,false,0,USD,-9.552669552669549,30676,,-3.9851,-51.31758809234509,0.0,Health technology,Health Technology,america,1.166667,1.5904106677174021
51,NASDAQ:SLE,SLE,"Super League Enterprise, Inc.",super-league-enterprise,stock,['common'],,3.75,100,1,false,0,USD,-9.20096852300242,63032,,-73.5156,81.30977695473503,0.0,Technology services,Technology Services,america,1.0,1.1036849616095115
52,NYSE:BHVN,BHVN,Biohaven Ltd.,biohaven-pharmaceutical,stock,['common'],,13.41,100,1,false,0,USD,-9.023066485753054,2860257,,-9.3655,-37.00263311878292,0.0,Health technology,Health Technology,america,1.125,1.1916455487997082
53,NASDAQ:DH,DH,Definitive Healthcare Corp.,definitive-healthcare,stock,['common'],,3.52,100,1,false,0,USD,-8.80829015544041,882076,,-2.6598,23.58872705334827,0.0,Technology services,Technology Services,america,1.846154,1.8120231138351657
54,AMEX:CMCL,CMCL,Caledonia Mining Corporation Plc,caledonia-mining-plc,stock,['common'],,21.37,100,1,false,0,USD,-8.51883561643835,293030,16.12343443488758,1.3254,707.6782449725778,2.3972602739726,Non-energy minerals,Non-Energy Minerals,america,1.0,1.8539737091685113
55,NYSE:AKA,AKA,a.k.a. Brands Holding Corp.,aka-brands,stock,['common'],,11.1,100,1,false,0,USD,-8.415841584158413,17826,,-2.5112,71.95725245396375,0.0,Retail trade,Retail Trade,america,1.6,8.761427307578886
56,NASDAQ:HNNA,HNNA,"Hennessy Advisors, Inc.",hennessy-ad,stock,['common'],,10.53,100,1,false,0,USD,-8.355091383812017,28573,8.403830806065443,1.253,57.64972320080523,4.78677110530896,Finance,Finance,america,,3.5110160848355267
57,NASDAQ:SABS,SABS,"SAB Biotherapeutics, Inc.",sab-biotherapeutics,stock,['common'],,2.0171,100,1,false,0,USD,-8.313636363636366,123533,,-3.9929,35.24852023027649,0.0,Health technology,Health Technology,america,1.0,0.6495279167185888
58,NASDAQ:SPWH,SPWH,"Sportsman's Warehouse Holdings, Inc.",sportsmans-warehouse,stock,['common'],,3.31,100,1,false,0,USD,-8.31024930747922,236061,,-0.9525,-13.731343283582087,0.0,Retail trade,Retail Trade,america,1.2,0.618719230931532
59,NASDAQ:LCUT,LCUT,"Lifetime Brands, Inc.",lifetime-brands,stock,['common'],,3.65,100,1,false,0,USD,-8.291457286432163,80234,,-1.5967,-95.36277988498715,4.2713567839196,Consumer durables,Consumer Durables,america,1.0,2.8629029380490554
60,NYSE:BKKT,BKKT,"Bakkt Holdings, Inc.",bakkt,stock,['common'],,9.92,100,1,false,0,USD,-8.23311748381129,2494643,,-4.8899,73.67057936678871,0.0,Commercial services,Commercial Services,america,,1.1785342840749673
61,NASDAQ:SRTS,SRTS,"Sensus Healthcare, Inc.",sensus-healthcare,stock,['common'],,3.18,100,1,false,0,USD,-8.225108225108217,499997,,-0.0526,-112.89847964688573,0.0,Health technology,Health Technology,america,1.0,2.030457862873424
62,AMEX:TOPP,TOPP,Toppoint Holdings Inc.,toppoint,stock,['common'],,2.02,100,1,false,0,USD,-8.181818181818189,5167,,-0.0266,,0.0,Transportation,Transportation,america,,0.43947912325318317
63,NYSE:VSTS,VSTS,Vestis Corporation,vestis,stock,['common'],,4.44,100,1,false,0,USD,-8.074534161490677,4408016,,-0.2275,-125.51878855860909,2.89855072463768,Consumer non-durables,Consumer Non-Durables,america,2.055556,2.134134928544987
64,NYSE:DOLE,DOLE,Dole plc,dole,stock,['common'],,13.45,100,1,false,0,USD,-8.065618591934392,1821657,13.64650974025974,0.9856,-49.933963222594734,2.22146274777854,Distribution services,Distribution Services,america,1.375,2.6932664236652295
65,NASDAQ:FLL,FLL,"Full House Resorts, Inc.",full-house-resorts,stock,['common'],,3.32,100,1,false,0,USD,-8.033240997229917,474510,,-1.1484,-41.76027650907296,0.0,Consumer services,Consumer Services,america,1.2,2.784392240716639
