,ticker,name,description,logoid,type,typespecs,Volatility.D,close,pricescale,minmov,fractional,minmove2,currency,change,volume,market_cap_basic,fundamental_currency_code,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,sector,market,recommendation_mark,relative_volume_10d_calc
103,NASDAQ:SNGX,SNGX,"Soligenix, Inc.",soligenix,stock,['common'],25.000000000000004,2.44,100,1,false,0,USD,-15.86206896551724,945782,7965003.903448274,USD,,-4.3358,63.381923213350674,0.0,Health technology,Health Technology,america,1.0,0.021445869636802752
104,NASDAQ:HIT,HIT,"Health In Tech, Inc.",health-in-tech,stock,['common'],24.59677419354838,2.66,100,1,false,0,USD,7.258064516129038,2579021,114308727.96000001,USD,109.01639344262296,0.0244,-28.445747800586503,0.0,Technology services,Technology Services,america,1.0,2.1311398059298585
105,NYSE:TGNA,TGNA,TEGNA Inc,tegna,stock,['common'],24.482401656314693,19.87,100,1,false,0,USD,29.784454604833442,13380878,3196632423.4154143,USD,7.14799625872365,2.7798,14.4751472223366,3.26583932070542,Consumer services,Consumer Services,america,1.285714,7.458456392575727
106,NASDAQ:CIIT,CIIT,"Tianci International, Inc.",tianci-international,stock,['common'],24.44444444444445,0.9,10000,1,false,0,USD,-5.033238366571696,24037,14878622.981956314,USD,,-0.0746,-10557.142857142857,0.0,Finance,Finance,america,,0.21257722805025372
107,NASDAQ:FTFT,FTFT,Future FinTech Group Inc.,future-fintech,stock,['common'],24.342105263157887,1.77,100,1,false,0,USD,-6.3492063492063435,823582,6107862.619047619,USD,,,,0.0,Finance,Finance,america,,6.386574562328623
108,NASDAQ:VVPR,VVPR,VivoPower International PLC,vivopower,stock,['common'],24.339622641509436,5.94,100,1,false,0,USD,16.470588235294134,6348471,60066539.04705883,USD,,-6.5047,-103.78132832080198,0.0,Utilities,Utilities,america,,3.7442310210234653
109,NASDAQ:EUDA,EUDA,Euda Health Holdings Limited,euda-health-limited,stock,['common'],24.071713147410364,2.52,100,1,false,0,USD,-3.44827586206896,77711,93634082.62068966,USD,,,,0.0,Health services,Health Services,america,,0.7786322260018336
110,NASDAQ:FGNX,FGNX,Fundamental Global Inc.,fg-financial-800-cumulative-series-a-preferred-stock,stock,['common'],23.952083333333338,21.61,100,1,false,0,USD,,400003,28710050.651224703,USD,5.683252682516305,3.8024,,0.0,Finance,Finance,america,,
111,NASDAQ:CJET,CJET,"Chijet Motor Company, Inc.",chijet-motor-company,stock,['common'],23.89937106918238,1.82,100,1,false,0,USD,10.97560975609757,32066,56215295.5,USD,,-8.5514,34.31801772739143,0.0,Consumer durables,Consumer Durables,america,,0.48599280998599714
112,NASDAQ:IMG,IMG,CIMG Inc.,nuzee,stock,['common'],23.762376237623755,0.2883,10000,1,false,0,USD,-17.628571428571423,5218934,10493375.362285715,USD,,,,0.0,Consumer non-durables,Consumer Non-Durables,america,,0.0692964649631029
113,NYSE:GTN,GTN,"Gray Media, Inc.",gray-television,stock,['common'],23.67816091954024,5.06,100,1,false,0,USD,22.518159806295394,3853148,585192903.4285715,USD,3.3576642335766422,1.507,1862.2395833333333,7.74818401937046,Consumer services,Consumer Services,america,1.5,2.625542872998109
114,NASDAQ:TROO,TROO,"TROOPS, Inc.",troops,stock,['common'],23.523693803159173,0.8765,10000,1,false,0,USD,9.699624530663316,686224,98615160.90050061,USD,,-0.1312,-58.83777239709443,0.0,Finance,Finance,america,,6.884076289991854
115,NASDAQ:DEVS,DEVS,DevvStream Corp.,,stock,['common'],23.04347826086958,2.71,100,1,false,0,USD,-4.240282685512371,185318,9597934.222614842,USD,,,,0.0,Commercial services,Commercial Services,america,,0.5827981550899489
116,NASDAQ:OPEN,OPEN,Opendoor Technologies Inc,opendoor,stock,['common'],22.916666666666664,2.31,100,1,false,0,USD,18.461538461538467,146170110,1700054156.9846156,USD,,-0.4256,27.59441987070432,0.0,Finance,Finance,america,2.15,0.7924899086974347
117,NASDAQ:ARTL,ARTL,"Artelo Biosciences, Inc.",artelo-biosciences,stock,['common'],22.88000000000001,10.03,100,1,false,0,USD,20.119760479041915,49154,7065383.050299401,USD,,-17.9623,4.37344946177025,0.0,Health technology,Health Technology,america,1.0,0.212600771701788
118,NASDAQ:GDHG,GDHG,Golden Heaven Group Holdings Ltd.,golden-heaven-ltd,stock,['common'],22.82857142857144,0.4298,10000,1,false,0,USD,17.753424657534254,535144,16324222.024657536,USD,,-67.047,-265.08956602031395,0.0,Industrial services,Industrial Services,america,,0.4099688630079603
119,NASDAQ:CPIX,CPIX,Cumberland Pharmaceuticals Inc.,cumberland-pharmaceuticals,stock,['common'],22.81368821292776,2.84,100,1,false,0,USD,-12.074303405572758,243465,42489628.631578945,USD,,-0.2133,70.8845208845209,0.0,Health technology,Health Technology,america,,3.1463109208837814
120,NASDAQ:AKAN,AKAN,Akanda Corp.,akanda-corp,stock,['common'],22.580645161290324,1.37,100,1,false,0,USD,16.101694915254253,490335,3117988.805084746,USD,,-6.4704,98.87099971244552,0.0,Process industries,Process Industries,america,,0.4742309698786663
121,NASDAQ:MYSE,MYSE,"DatChat, Inc.",datchat,stock,['common'],22.551252847380418,2.3,100,1,false,0,USD,,180214,11560429.79284369,USD,,-1.3908,57.92212507185429,0.0,Technology services,Technology Services,america,,
122,AMEX:PHGE,PHGE,BiomX Inc.,biomx,stock,['common'],22.54273504273504,0.55,10000,1,false,0,USD,15.777286601410395,2784141,14396971.581938745,USD,,-1.5084,72.09302325581396,0.0,Health technology,Health Technology,america,1.0,0.11740345749840678
123,NASDAQ:AIOT,AIOT,"PowerFleet, Inc.",powerfleet,stock,['common'],22.490931076178953,4.39,100,1,false,0,USD,13.436692506459938,4632195,585816062.0439277,USD,,-0.4283,79.81621112158341,0.0,Electronic technology,Electronic Technology,america,1.071429,2.9934867262676317
124,NASDAQ:BGL,BGL,Blue Gold Limited,blue-gold-limited,stock,['common'],22.470978441127684,12.82,100,1,false,0,USD,3.88978930307942,247051,391930032.39059967,USD,193.3634992458522,0.0663,-62.68992684299381,0.0,Non-energy minerals,Non-Energy Minerals,america,,1.481434620156424
125,NASDAQ:FORD,FORD,"Forward Industries, Inc.",forward-industries,stock,['common'],22.44126940513807,13.35,100,1,false,0,USD,-6.118143459915618,61557,15032073.71308017,USD,,-2.9088,12.451467268623025,0.0,Consumer durables,Consumer Durables,america,,1.9001537236308417
126,NASDAQ:BINI,BINI,"Bollinger Innovations, Inc.",mullen-automotive,stock,['common'],22.340425531914907,1.5,100,1,false,0,USD,-13.04347826086957,3560992,2298299.9999999995,USD,,-126251461526.239,99.3037844776171,0.0,Technology services,Technology Services,america,,1.2570565749498503
127,NASDAQ:SKBL,SKBL,Skyline Builders Group Holding Limited,skyline-builders-limited,stock,['common'],22.22222222222223,0.515,10000,1,false,0,USD,-6.363636363636369,461888,14538450.0,USD,166.1290322580645,0.0031,,0.0,Industrial services,Industrial Services,america,,0.7915500903648423
128,NASDAQ:GPRE,GPRE,"Green Plains, Inc.",green-plains,stock,['common'],21.934688847812684,8.835,100,1,false,0,USD,19.391891891891895,3845820,577804168.2101351,USD,,-1.7051,-38.22146562905318,0.0,Process industries,Process Industries,america,1.857143,3.2995699290610743
129,NASDAQ:AREC,AREC,American Resources Corporation,american-res,stock,['common'],21.87499999999999,1.63,100,1,false,0,USD,1.2422360248447077,6448152,134107769.09937885,USD,,-0.5215,-173.75328083989498,0.0,Energy minerals,Energy Minerals,america,,2.7654743470130447
130,NASDAQ:SDM,SDM,Smart Digital Group Limited,smart-digital-limited,stock,['common'],21.870273446426047,10.33,100,1,false,0,USD,1.5732546705998047,790345,,USD,,,,,Commercial services,Commercial Services,america,,0.8961278776391919
131,NASDAQ:CTSO,CTSO,Cytosorbents Corporation,cytosorbents,stock,['common'],21.78217821782178,1.2,10000,1,false,0,USD,19.999999999999996,316224,75314167.2,USD,,-0.1823,64.98271225509026,0.0,Health technology,Health Technology,america,1.5,0.5778886115607692
132,NASDAQ:LVLU,LVLU,"Lulu's Fashion Lounge Holdings, Inc.",,stock,['common'],21.554220907899147,3.6201,100,1,false,0,USD,-4.48284960422164,33921,10013864.264881266,USD,,-20.6918,-183.51922391822643,0.0,Retail trade,Retail Trade,america,,0.2012565108299747
133,NASDAQ:RVSN,RVSN,Rail Vision Ltd.,rail-vision-ltd,stock,['common'],21.372601999459608,0.3804,10000,1,false,0,USD,5.6373229658428325,3120392,19860946.476,USD,,-2.299,52.64675592173018,0.0,Transportation,Transportation,america,,1.2204370140987746
134,NASDAQ:RDNT,RDNT,"RadNet, Inc.",radnet,stock,['common'],21.224963634329193,62.0,100,1,false,0,USD,16.191904047976013,3623977,4767172448.688157,USD,,-0.2064,-240.59945504087193,0.0,Health services,Health Services,america,1.071429,4.829728339383859
135,NASDAQ:SWIN,SWIN,Solowin Holdings,solowin,stock,['common'],21.199999999999996,4.85,100,1,false,0,USD,17.43341404358353,2105624,276867392.40920097,USD,,-0.0468,-121.80094786729858,0.0,Finance,Finance,america,,2.7850972015091946
136,NASDAQ:KXIN,KXIN,Kaixin Holdings,kaixin-auto,stock,['common'],21.133717511466553,1.015,10000,1,false,0,USD,12.043271884313926,684468,11117624.743349155,USD,,-11.4199,85.07495262366857,0.0,Retail trade,Retail Trade,america,,6.772431698638933
137,NASDAQ:AEHL,AEHL,Antelope Enterprise Holdings Limited,antelope-enterprise-limited,stock,['common'],21.111111111111118,2.07,100,1,false,0,USD,-3.2710280373831906,204156,7076891.8177570095,USD,,-42.4328,71.97610564238376,0.0,Producer manufacturing,Producer Manufacturing,america,,0.1666379218237679
138,AMEX:SSY,SSY,"SunLink Health Systems, Inc.",sunlink-health-systems,stock,['common'],21.111111111111118,0.942,100,1,false,0,USD,-7.647058823529418,293213,6632247.970588235,USD,,-0.5481,46.73469387755102,0.0,Health services,Health Services,america,,1.1194480586912965
139,NASDAQ:CELZ,CELZ,"Creative Medical Technology Holdings, Inc.",creative-medical-technology,stock,['common'],21.090909090909093,2.92,100,1,false,0,USD,-12.312312312312317,80671,7549752.94894895,USD,,-3.1748,21.902981403128997,0.0,Health technology,Health Technology,america,1.0,0.6754809403194406
140,NASDAQ:PMN,PMN,ProMIS Neurosciences Inc.,promis-neurosciences,stock,['common'],21.05920114122682,0.628,10000,1,false,0,USD,11.347517730496465,1231739,20528811.14184398,USD,,-0.0423,94.9401913875598,0.0,Health technology,Health Technology,america,1.0,1.3870472335606832
141,NASDAQ:PLBL,PLBL,Polibeli Group Ltd,,stock,['common'],20.68542249717679,11.49,100,1,false,0,USD,7.0829450139794945,101876,102663150.0,USD,,-0.0587,,0.0,Finance,Finance,america,,
142,NASDAQ:PERI,PERI,Perion Network Ltd,perion-network,stock,['common'],20.66852367688023,9.19,100,1,false,0,USD,-9.990205680705204,1348577,413891668.1782566,USD,,-0.1631,-107.7655573013379,0.0,Technology services,Technology Services,america,1.6,3.211908605518213
143,NASDAQ:BTOG,BTOG,Bit Origin Limited,bit-origin-limited,stock,['common'],20.65854758682905,0.488,10000,1,false,0,USD,-0.12279983626688282,21128801,28407020.335652888,USD,,-1.6986,83.74452121652918,0.0,Consumer non-durables,Consumer Non-Durables,america,,0.846622226588382
144,NASDAQ:NXTT,NXTT,Next Technology Holding Inc.,wetrade,stock,['common'],20.599999999999994,1.6,100,1,false,0,USD,-8.045977011494248,988376,698024222.5287356,USD,0.4528985507246377,3.5328,-55.75759852725702,0.0,Technology services,Technology Services,america,,4.497884796015699
145,NASDAQ:CREG,CREG,Smart Powerr Corp.,smart-powerr,stock,['common'],20.512820512820515,1.18,100,1,false,0,USD,-16.31205673758865,425667,3135424.0283687944,USD,,-2.345,-99.3369602176131,0.0,Utilities,Utilities,america,,0.04810953413430936
146,NYSE:VTEX,VTEX,VTEX,vtex,stock,['common'],20.49079754601227,4.19,100,1,false,0,USD,-2.784222737819008,2132238,763488197.5684456,USD,77.5925925925926,0.054,,0.0,Technology services,Technology Services,america,1.3,1.9948875952050202
147,NASDAQ:WORX,WORX,SCWorx Corp.,scworx,stock,['common'],20.41379310344829,0.314,10000,1,false,0,USD,4.423012969737272,836677,1142552.750249418,USD,,-0.8845,71.98910599486969,0.0,Technology services,Technology Services,america,,0.3952091605265935
148,AMEX:FLYX,FLYX,"flyExclusive, Inc.",flyexclusive,stock,['common'],20.370370370370367,2.34,100,1,false,0,USD,2.631578947368424,20832,187503231.15789476,USD,,-1.2409,-4102.903225806451,0.0,Transportation,Transportation,america,,1.3125413476987051
149,NASDAQ:PRPH,PRPH,"ProPhase Labs, Inc.",prophase-labs,stock,['common'],20.331651045421776,0.2817,10000,1,false,0,USD,-9.769378603459312,1543112,11702157.26713645,USD,,,,0.0,Health technology,Health Technology,america,,1.7377878586433018
150,NYSE:NUS,NUS,"Nu Skin Enterprises, Inc.",nu-skin-enterprises,stock,['common'],20.319004524886886,10.58,100,1,false,0,USD,18.47704367301232,1293394,522789458.2508399,USD,5.2804951088041525,2.0036,,2.68756998880179,Consumer non-durables,Consumer Non-Durables,america,,2.3876256398290443
151,NYSE:STEM,STEM,"Stem, Inc.",stem,stock,['common'],20.234375,13.93,100,1,false,0,USD,9.512578616352194,628141,115868890.18238994,USD,,-29.3576,65.97608859920356,0.0,Producer manufacturing,Producer Manufacturing,america,2.0,0.9008292078497959
152,NASDAQ:SISI,SISI,"Shineco, Inc.",,stock,['common'],20.16806722689076,6.15,100,1,false,0,USD,-6.392694063926939,71378,295851912.0,USD,,-64.8322,75.29162741206206,0.0,Process industries,Process Industries,america,,0.15066172704125763
153,NASDAQ:BNZI,BNZI,"Banzai International, Inc.",banzai-international,stock,['common'],20.167040709070786,3.64,100,1,false,0,USD,-11.002444987775055,514405,10916612.753056236,USD,,-136.197,63.75554090724381,0.0,Technology services,Technology Services,america,1.0,1.1777552944096317
154,NASDAQ:SLE,SLE,"Super League Enterprise, Inc.",super-league-enterprise,stock,['common'],20.15702479338843,3.75,100,1,false,0,USD,-9.20096852300242,63032,3317621.368038741,USD,,-73.5156,81.30977695473503,0.0,Technology services,Technology Services,america,1.0,1.1036849616095115
155,NASDAQ:KMRK,KMRK,K-Tech Solutions Company Limited,,stock,['common'],20.14598540145984,1.42,100,1,false,0,USD,-11.801242236024855,90260,23572000.0,USD,,,,0.0,Commercial services,Commercial Services,america,,0.296511797891041
156,NYSE:MLNK,MLNK,"MeridianLink, Inc.",project-angel-parent,stock,['common'],20.090432376621845,19.78,100,1,false,0,USD,24.55919395465995,15328399,1526826408.4508817,USD,,-0.3832,28.266566828903038,0.0,Technology services,Technology Services,america,2.0,62.1005088074039
157,NASDAQ:TOMZ,TOMZ,"TOMI Environmental Solutions, Inc.",tomi-environmental-solutions,stock,['common'],19.999999999999996,1.03,100,1,false,0,USD,0.980392156862746,139027,20615661.049019612,USD,,-0.1711,3.442437923250561,0.0,Producer manufacturing,Producer Manufacturing,america,1.0,8.405298541752314
158,NASDAQ:MSPR,MSPR,"MSP Recovery, Inc.",msp-recovery,stock,['common'],19.850074962518736,0.6884,10000,1,false,0,USD,-7.708808151226705,243486,6333194.169191579,USD,,-233.4152,-53.67060539905669,0.0,Finance,Finance,america,,1.6534170660107679
159,NYSE:TGE,TGE,The Generation Essentials Group,the-generation-essentials,stock,['common'],19.81378026070763,3.33,100,1,false,0,USD,-10.48387096774194,28141,,USD,,,,,Finance,Finance,america,,0.6732457714299385
160,NYSE:DHX,DHX,"DHI Group, Inc.",dhi-group,stock,['common'],19.8019801980198,2.02,100,1,false,0,USD,-16.52892561983471,111281,96980916.18181819,USD,,-0.2062,-457.36568457538993,0.0,Commercial services,Commercial Services,america,1.333333,2.43909976810349
161,NASDAQ:LSB,LSB,"LakeShore Biopharma Co., Ltd",ys-biopharma-co-ltd,stock,['common'],19.787045252883765,0.802459,10000,1,false,0,USD,14.637000000000011,62317,33071495.151080005,USD,,,,0.0,Health technology,Health Technology,america,,0.576575759706591
162,NASDAQ:RSLS,RSLS,"ReShape Lifesciences, Inc.",reshape-lifesciences,stock,['common'],19.7860962566845,1.88,100,1,false,0,USD,-16.071428571428584,287105,4485604.464285713,USD,,-210.7045,93.5828369680999,0.0,Health technology,Health Technology,america,,1.0824768116089563
163,NASDAQ:MLGO,MLGO,"MicroAlgo, Inc.",microalgo,stock,['common'],19.759825327510924,10.5,100,1,false,0,USD,14.130434782608706,1106334,130593826.4673913,USD,0.21049086469647216,49.8834,,0.0,Technology services,Technology Services,america,,1.8682788231370333
164,NASDAQ:MIMI,MIMI,Mint Incorporation Limited,mint-incorporation-limited,stock,['common'],19.7590361445783,8.47,100,1,false,0,USD,-14.788732394366185,2085507,152565875.0,USD,,-0.0082,,0.0,Commercial services,Commercial Services,america,,2.303586878733651
165,NASDAQ:YYAI,YYAI,Connexa Sports Technologies Inc.,connexa-sports-technologies,stock,['common'],19.75,4.11,100,1,false,0,USD,-13.47368421052631,195842,59854007.008421056,USD,,-9.2032,98.14173997847591,0.0,Process industries,Process Industries,america,,0.31557114345352866
166,NASDAQ:GRWG,GRWG,GrowGeneration Corp.,growgeneration,stock,['common'],19.73094170403587,1.26,100,1,false,0,USD,19.999999999999996,2615239,74964661.2,USD,,-0.8416,-4.9507419877790335,0.0,Distribution services,Distribution Services,america,1.666667,7.318459329455324
167,NYSE:OWLT,OWLT,"Owlet, Inc.",owlet,stock,['common'],19.718309859154928,8.95,100,1,false,0,USD,-3.7634408602150686,173140,147895966.83870965,USD,,-3.418,-30.757459831675604,0.0,Consumer durables,Consumer Durables,america,1.0,1.574287665291567
168,NASDAQ:XBP,XBP,"XBP Global Holdings, Inc.",xbp-europe,stock,['common'],19.695238095238082,0.5696,10000,1,false,0,USD,-9.357097390197321,727090,20457495.81158498,USD,,-0.4775,-66.89968542467668,0.0,Technology services,Technology Services,america,,0.04148182866099802
169,NASDAQ:SNDL,SNDL,SNDL Inc.,sundial-growers,stock,['common'],19.553072625698317,2.01,100,1,false,0,USD,19.642857142857135,15227542,517373971.28571427,USD,,-0.2676,15.556958030924584,0.0,Process industries,Process Industries,america,1.0,4.160094245852191
170,NASDAQ:VERI,VERI,"Veritone, Inc.",veritone,stock,['common'],19.53125,3.02,100,1,false,0,USD,6.33802816901409,3530909,163095202.08450702,USD,,-2.4347,-7.959382759843916,0.0,Commercial services,Commercial Services,america,1.25,1.5389299380058068
171,NASDAQ:PMCB,PMCB,"PharmaCyte Biotech, Inc.",pharmacyte-biotech,stock,['common'],19.298892988929897,0.8759,10000,1,false,0,USD,5.530120481927717,65848,6011913.774698795,USD,1.1518937401367702,0.7604,,0.0,Health technology,Health Technology,america,,2.4328408389768827
172,NASDAQ:SONN,SONN,"Sonnet BioTherapeutics Holdings, Inc.",sonnet-biotherapeutics,stock,['common'],19.259136212624597,3.07,100,1,false,0,USD,-4.658385093167713,832800,19230986.263975155,USD,,-12.831,69.65073868555129,0.0,Health technology,Health Technology,america,,1.1917792987306148
173,NASDAQ:SUPX,SUPX,Super X AI Technology Limited,junee-limited,stock,['common'],19.10750507099392,26.51,100,1,false,0,USD,14.464594127806569,257288,587722803.0300001,USD,,,,0.0,Commercial services,Commercial Services,america,,0.31210897369100693
174,NASDAQ:LNZA,LNZA,"LanzaTech Global, Inc.",lanzatech-global,stock,['common'],19.090909090909093,0.3435,10000,1,false,0,USD,4.8214830637778565,499125,79679968.59017394,USD,,-0.6673,-35.96169519152404,0.0,Industrial services,Industrial Services,america,2.0,0.369669291056325
175,NASDAQ:UTSI,UTSI,UTStarcom Holdings Corp,utstarcom-holdings,stock,['common'],19.047619047619044,2.375,100,1,false,0,USD,-4.618473895582338,14733,22491855.67269076,USD,,-0.4768,-8.166969147005439,0.0,Electronic technology,Electronic Technology,america,,3.4669961171902575
176,NASDAQ:SFHG,SFHG,Samfine Creation Holdings Group Limited,samfine-creation-limited,stock,['common'],18.9763543849147,0.7155,10000,1,false,0,USD,0.7604562737642687,58030,14524648.992395438,USD,,-0.0171,20.833333333333336,0.0,Distribution services,Distribution Services,america,,1.1242833976878859
177,AMEX:ELA,ELA,Envela Corporation,envela,stock,['common'],18.89149102263856,6.7,100,1,false,0,USD,11.853088480801334,149343,173967347.81302172,USD,20.426829268292682,0.328,33.98692810457518,0.0,Retail trade,Retail Trade,america,1.0,5.410174575515956
178,NASDAQ:LTRN,LTRN,Lantern Pharma Inc.,lantern-pharma,stock,['common'],18.80669507868861,4.33,100,1,false,0,USD,-13.226452905811625,207124,46697853.39278557,USD,,-1.845,-13.720414201183425,0.0,Health technology,Health Technology,america,1.0,0.8410891227819404
179,NASDAQ:OUST,OUST,"Ouster, Inc.",ouster,stock,['common'],18.778452200303487,27.88,100,1,false,0,USD,8.062015503875962,4825870,1499803653.376744,USD,,-1.8097,38.13202967419917,0.0,Electronic technology,Electronic Technology,america,1.333333,1.7766722466820875
180,NASDAQ:RUM,RUM,Rumble Inc.,rumble,stock,['common'],18.753855644663794,8.12,100,1,false,0,USD,3.0456852791878086,9120027,3527519049.7918777,USD,,-1.4337,-125.99306431273645,0.0,Technology services,Technology Services,america,1.666667,3.7569032893568237
181,NASDAQ:BRLS,BRLS,Borealis Foods Inc.,borealis-foods,stock,['common'],18.729096989966557,3.45,100,1,false,0,USD,17.747440273037544,135593,73767387.79863481,USD,,-0.9862,-13.4867663981588,0.0,Technology services,Technology Services,america,,47.78776344540777
182,NASDAQ:SPNS,SPNS,Sapiens International Corporation N.V.,sapiens,stock,['common'],18.71938418474458,28.77,100,1,false,0,USD,8.484162895927602,915387,1607875522.9162893,USD,22.209356183418247,1.2954,10.2280462899932,2.22473604826546,Technology services,Technology Services,america,2.0,3.432536059202151
183,NASDAQ:MBIO,MBIO,"Mustang Bio, Inc.",mustang-bio,stock,['common'],18.68300153139358,1.76,100,1,false,0,USD,6.024096385542174,304229,7704992.674698795,USD,,-3.106,97.91624736679681,0.0,Health technology,Health Technology,america,,1.446938746391321
184,NASDAQ:NEGG,NEGG,"Newegg Commerce, Inc.",newegg-commerce,stock,['common'],18.68213595121226,70.27,100,1,false,0,USD,-11.931319714249918,737157,1362985075.5570872,USD,,,,0.0,Retail trade,Retail Trade,america,,0.48664108153113134
185,AMEX:NBY,NBY,"NovaBay Pharmaceuticals, Inc.",novabay-pharma,stock,['common'],18.644067796610166,0.601,10000,1,false,0,USD,1.4345991561181353,29819,3495538.7358649787,USD,,-2.9057,96.80828744635535,0.0,Health technology,Health Technology,america,,0.8487172043194369
186,NASDAQ:CETY,CETY,"Clean Energy Technologies, Inc.",clean-energy-technologies,stock,['common'],18.538588544092132,0.2411,10000,1,false,0,USD,-7.269230769230769,227281,15858631.619615382,USD,,-0.0747,51.14453891432309,0.0,Producer manufacturing,Producer Manufacturing,america,,0.2273103912335865
187,NASDAQ:MNY,MNY,MoneyHero Limited,moneyhero-limited,stock,['common'],18.512345679012334,1.79,100,1,false,0,USD,1.7045454545454561,131094,77335216.95454545,USD,,-0.6612,78.57837102313225,0.0,Technology services,Technology Services,america,1.0,0.7379063103164699
188,NASDAQ:FPAY,FPAY,"FlexShopper, Inc.",flexshopper,stock,['common'],18.46153846153846,0.6793,10000,1,false,0,USD,-5.757491675915647,323042,14578789.222114317,USD,,-0.2215,28.91527599486521,0.0,Finance,Finance,america,,1.8069520011768834
189,NASDAQ:NB,NB,NioCorp Developments Ltd.,niocorp-developments-ltd,stock,['common'],18.372093023255815,4.45,100,1,false,0,USD,-6.118143459915612,8735282,323289265.7700422,USD,,-0.1949,51.201802704056085,0.0,Non-energy minerals,Non-Energy Minerals,america,1.0,1.319926875238601
190,NASDAQ:OFAL,OFAL,OFA Group,ofa,stock,['common'],18.316901408450704,1.58,100,1,false,0,USD,14.49275362318842,311677,,USD,,,,,Industrial services,Industrial Services,america,,1.2383225748521314
191,NYSE:SPHR,SPHR,Sphere Entertainment Co.,madison-square-garden,stock,['common'],18.30065359477124,38.7,100,1,false,0,USD,-3.9463886820550917,1894724,1393177423.5591962,USD,,-9.8197,-156.33210569189643,0.0,Consumer services,Consumer Services,america,1.4,2.6048333502431578
192,NASDAQ:DRIO,DRIO,DarioHealth Corp.,dariohealth,stock,['common'],18.236352729454122,0.503,10000,1,false,0,USD,-6.817339755464976,242649,22365280.92626899,USD,,-0.8819,48.562263050452025,0.0,Health technology,Health Technology,america,1.333333,1.5119137299031142
193,NASDAQ:AGEN,AGEN,Agenus Inc.,agenus,stock,['common'],18.226600985221683,4.27,100,1,false,0,USD,-11.041666666666671,1006944,117069950.38958332,USD,,-8.6806,31.189358868666368,0.0,Health technology,Health Technology,america,1.5,1.5731567966809086
194,NASDAQ:SOUN,SOUN,"SoundHound AI, Inc.",soundhound-ai,stock,['common'],18.20851688693099,15.9,100,1,false,0,USD,17.343173431734314,121950947,6387576287.623616,USD,,-0.6245,-60.87068521380733,0.0,Technology services,Technology Services,america,1.277778,2.609106565709311
195,NYSE:ZIP,ZIP,"ZipRecruiter, Inc.",ziprecruiter,stock,['common'],18.20809248554913,3.48,100,1,false,0,USD,-12.781954887218049,2031258,323303905.26315784,USD,,-0.1993,-156.1092342342342,0.0,Technology services,Technology Services,america,1.875,1.7631459208103433
196,AMEX:CPHI,CPHI,"China Pharma Holdings, Inc.",china-pharma,stock,['common'],18.207890861173542,1.35,100,1,false,0,USD,-9.090909090909092,123418,4403702.727272727,USD,,-2.2385,71.3721177087463,0.0,Health technology,Health Technology,america,,0.832018746679826
197,NYSE:TG,TG,Tredegar Corporation,tredegar,stock,['common'],18.181818181818187,7.19,100,1,false,0,USD,-11.562115621156217,260814,251087187.4944649,USD,630.7017543859649,0.0114,,0.0,Non-energy minerals,Non-Energy Minerals,america,,3.008273461370329
198,NASDAQ:BIRD,BIRD,"Allbirds, Inc.",allbirds,stock,['common'],18.0,6.41,100,1,false,0,USD,-7.636887608069168,261107,52199694.60806916,USD,,-10.5508,39.72624651524153,0.0,Consumer non-durables,Consumer Non-Durables,america,1.75,4.96744895707296
199,NASDAQ:ICON,ICON,Icon Energy Corp.,icon-energy,stock,['common'],17.948717948717942,2.09,100,1,false,0,USD,-7.92951541850221,86664,,USD,,,,,Transportation,Transportation,america,1.0,1.2917457885307349
200,NASDAQ:NEOV,NEOV,NeoVolta Inc.,neovolta,stock,['common'],17.913832199546484,4.85,100,1,false,0,USD,-1.4227642276422823,174484,165505623.0487805,USD,,-0.1232,-115.76182136602453,0.0,Producer manufacturing,Producer Manufacturing,america,1.0,0.9158534332168772
201,NASDAQ:REPL,REPL,"Replimune Group, Inc.",replimune,stock,['common'],17.817371937639194,4.99,100,1,false,0,USD,-5.671077504725894,5960024,389498674.99243855,USD,,-3.3787,-1.0739499820509697,0.0,Health technology,Health Technology,america,1.888889,0.1909854597907401
202,NASDAQ:TNFA,TNFA,"TNF Pharmaceuticals, Inc.",mymd-pharmaceuticals,stock,['common'],17.789473684210524,0.1099,10000,1,false,0,USD,13.533057851239672,42081440,1558831.5909090908,USD,,-6.9494,27.03812193559902,0.0,Health technology,Health Technology,america,,0.6140358148676905
203,NASDAQ:BTBD,BTBD,"BT Brands, Inc.",bt-brands,stock,['common'],17.751479289940832,1.85,100,1,false,0,USD,-7.035175879396981,181243,10988489.623115579,USD,,-0.3564,-72.09077740222114,0.0,Consumer services,Consumer Services,america,,0.013684012849017999
204,NASDAQ:BTCS,BTCS,BTCS Inc.,btcs,stock,['common'],17.683406113537114,4.6,100,1,false,0,USD,-8.000000000000007,10178314,220122767.76,USD,,-1.7316,-241.4474759026303,0.0,Finance,Finance,america,1.0,1.9690383018754445
205,NASDAQ:HXHX,HXHX,Haoxin Holdings Limited,haoxin-limited,stock,['common'],17.6355259288305,1.0401,100,1,false,0,USD,-11.855932203389823,191169,9308895.0,USD,28.263586956521742,0.0368,,0.0,Transportation,Transportation,america,,1.6844330329293091
